filename,width,height,class,xmin,ymin,xmax,ymax
653.jpg,400,225,Apple,157,29,214,86
653.jpg,400,225,Apple,219,36,308,125
653.jpg,400,225,Apple,27,35,85,93
685.jpg,400,225,Apple,120,20,178,78
685.jpg,400,225,Apple,272,55,338,121
685.jpg,400,225,Apple,127,83,218,174
1464.jpg,400,225,Apple,263,123,312,172
1464.jpg,400,225,Apple,63,24,113,74
1464.jpg,400,225,Apple,158,22,200,64
1464.jpg,400,225,Apple,273,53,336,116
1464.jpg,400,225,Apple,218,68,261,111
1464.jpg,400,225,Apple,23,91,83,151
1203.jpg,400,225,Apple,177,18,239,80
273.jpg,400,225,Apple,194,71,265,142
273.jpg,400,225,Apple,83,70,134,121
273.jpg,400,225,Apple,288,77,372,161
273.jpg,400,225,Apple,106,123,167,184
1310.jpg,400,225,Apple,16,75,67,126
1310.jpg,400,225,Apple,226,83,274,131
1310.jpg,400,225,Apple,156,84,200,128
1310.jpg,400,225,Apple,65,12,117,64
1310.jpg,400,225,Apple,181,20,229,68
1310.jpg,400,225,Apple,7,17,49,59
1310.jpg,400,225,Apple,76,68,119,111
839.jpg,400,225,Apple,32,117,130,215
839.jpg,400,225,Apple,199,11,268,80
272.jpg,400,225,Apple,235,72,283,120
272.jpg,400,225,Apple,28,112,77,161
272.jpg,400,225,Apple,50,20,92,62
272.jpg,400,225,Apple,115,92,165,142
272.jpg,400,225,Apple,159,5,213,59
272.jpg,400,225,Apple,175,83,222,130
272.jpg,400,225,Apple,220,7,262,49
1127.jpg,400,225,Apple,46,15,102,71
1127.jpg,400,225,Apple,170,38,217,85
1127.jpg,400,225,Apple,146,111,219,184
1127.jpg,400,225,Apple,20,122,76,178
1127.jpg,400,225,Apple,281,13,333,65
284.jpg,400,225,Apple,79,100,167,188
284.jpg,400,225,Apple,265,92,353,180
284.jpg,400,225,Apple,1,0,52,51
1803.jpg,400,225,Apple,87,112,160,185
1803.jpg,400,225,Apple,185,60,254,129
1803.jpg,400,225,Apple,64,11,113,60
1803.jpg,400,225,Apple,260,88,307,135
1144.jpg,400,225,Apple,144,23,205,84
1144.jpg,400,225,Apple,12,121,87,196
1144.jpg,400,225,Apple,44,16,84,56
1144.jpg,400,225,Apple,233,89,287,143
1144.jpg,400,225,Apple,290,72,363,145
364.jpg,400,225,Apple,150,86,204,140
364.jpg,400,225,Apple,90,122,133,165
364.jpg,400,225,Apple,49,10,112,73
364.jpg,400,225,Apple,240,72,291,123
364.jpg,400,225,Apple,134,11,198,75
364.jpg,400,225,Apple,285,15,335,65
1003.jpg,400,225,Apple,120,54,182,116
1003.jpg,400,225,Apple,69,124,114,169
1003.jpg,400,225,Apple,5,112,47,154
1003.jpg,400,225,Apple,5,13,67,75
1003.jpg,400,225,Apple,199,11,259,71
374.jpg,400,225,Apple,58,30,121,93
374.jpg,400,225,Apple,227,86,273,132
374.jpg,400,225,Apple,267,13,331,77
374.jpg,400,225,Apple,151,24,216,89
374.jpg,400,225,Apple,49,97,123,171
1374.jpg,400,225,Apple,144,71,184,111
1374.jpg,400,225,Apple,28,49,109,130
1374.jpg,400,225,Apple,246,91,314,159
1618.jpg,400,225,Apple,167,0,273,106
884.jpg,400,225,Apple,215,31,327,143
1568.jpg,400,225,Apple,67,7,111,51
1568.jpg,400,225,Apple,208,41,251,84
1568.jpg,400,225,Apple,48,54,94,100
1568.jpg,400,225,Apple,210,120,253,163
1568.jpg,400,225,Apple,109,67,159,117
1568.jpg,400,225,Apple,37,119,91,173
1568.jpg,400,225,Apple,289,45,334,90
1131.jpg,400,225,Apple,129,97,184,152
1131.jpg,400,225,Apple,207,97,261,151
1131.jpg,400,225,Apple,42,29,95,82
1131.jpg,400,225,Apple,180,4,228,52
1131.jpg,400,225,Apple,281,30,322,71
1131.jpg,400,225,Apple,39,103,86,150
1131.jpg,400,225,Apple,294,99,337,142
79.jpg,400,225,Apple,118,33,163,78
79.jpg,400,225,Apple,67,62,110,105
79.jpg,400,225,Apple,174,21,222,69
79.jpg,400,225,Apple,253,18,303,68
79.jpg,400,225,Apple,129,112,169,152
79.jpg,400,225,Apple,25,115,76,166
79.jpg,400,225,Apple,272,94,316,138
161.jpg,400,225,Apple,258,13,317,72
161.jpg,400,225,Apple,100,79,144,123
161.jpg,400,225,Apple,175,101,261,187
465.jpg,400,225,Apple,37,120,85,168
465.jpg,400,225,Apple,134,12,191,69
465.jpg,400,225,Apple,276,36,337,97
465.jpg,400,225,Apple,28,43,79,94
465.jpg,400,225,Apple,132,103,184,155
465.jpg,400,225,Apple,196,74,246,124
1943.jpg,400,225,Apple,49,1,110,62
1943.jpg,400,225,Apple,162,99,239,176
1943.jpg,400,225,Apple,257,95,323,161
1115.jpg,400,225,Apple,264,49,360,145
611.jpg,400,225,Apple,100,45,148,93
611.jpg,400,225,Apple,215,26,260,71
611.jpg,400,225,Apple,23,31,72,80
611.jpg,400,225,Apple,222,97,266,141
611.jpg,400,225,Apple,158,46,203,91
611.jpg,400,225,Apple,152,103,198,149
611.jpg,400,225,Apple,5,105,45,145
1430.jpg,400,225,Apple,69,56,111,98
1430.jpg,400,225,Apple,14,75,63,124
1430.jpg,400,225,Apple,192,60,238,106
1430.jpg,400,225,Apple,278,122,321,165
1430.jpg,400,225,Apple,124,105,174,155
1430.jpg,400,225,Apple,263,4,312,53
1430.jpg,400,225,Apple,13,15,67,69
1369.jpg,400,225,Apple,149,97,258,206
1658.jpg,400,225,Apple,293,42,370,119
1658.jpg,400,225,Apple,148,49,189,90
1658.jpg,400,225,Apple,199,73,264,138
1658.jpg,400,225,Apple,6,103,67,164
35.jpg,400,225,Apple,279,99,343,163
35.jpg,400,225,Apple,12,107,83,178
35.jpg,400,225,Apple,112,81,195,164
1078.jpg,400,225,Apple,254,102,299,147
1750.jpg,400,225,Apple,69,62,130,123
1750.jpg,400,225,Apple,143,83,205,145
1750.jpg,400,225,Apple,276,34,329,87
1750.jpg,400,225,Apple,288,124,348,184
1750.jpg,400,225,Apple,56,11,100,55
1750.jpg,400,225,Apple,210,118,265,173
1822.jpg,400,225,Apple,187,23,237,73
1822.jpg,400,225,Apple,83,55,135,107
1822.jpg,400,225,Apple,253,116,315,178
1822.jpg,400,225,Apple,69,118,110,159
1822.jpg,400,225,Apple,13,80,66,133
1822.jpg,400,225,Apple,246,8,306,68
1841.jpg,400,225,Apple,75,91,170,186
1272.jpg,400,225,Apple,258,52,319,113
295.jpg,400,225,Apple,190,31,231,72
295.jpg,400,225,Apple,0,96,46,142
295.jpg,400,225,Apple,101,55,152,106
295.jpg,400,225,Apple,161,117,208,164
295.jpg,400,225,Apple,67,1,114,48
295.jpg,400,225,Apple,238,65,286,113
295.jpg,400,225,Apple,269,116,323,170
405.jpg,400,225,Apple,156,70,221,135
405.jpg,400,225,Apple,245,93,301,149
405.jpg,400,225,Apple,159,0,218,59
405.jpg,400,225,Apple,31,6,93,68
1999.jpg,400,225,Apple,297,123,337,163
1999.jpg,400,225,Apple,70,29,148,107
1999.jpg,400,225,Apple,135,123,208,196
865.jpg,400,225,Apple,174,10,243,79
865.jpg,400,225,Apple,277,44,345,112
865.jpg,400,225,Apple,7,21,56,70
865.jpg,400,225,Apple,151,113,208,170
865.jpg,400,225,Apple,86,90,128,132
1691.jpg,400,225,Apple,49,52,98,101
1691.jpg,400,225,Apple,269,18,325,74
629.jpg,400,225,Apple,99,79,181,161
629.jpg,400,225,Apple,262,85,329,152
629.jpg,400,225,Apple,8,0,90,82
16.jpg,400,225,Apple,290,41,344,95
16.jpg,400,225,Apple,179,14,223,58
16.jpg,400,225,Apple,1,74,86,159
16.jpg,400,225,Apple,173,124,248,199
1388.jpg,400,225,Apple,178,70,235,127
1388.jpg,400,225,Apple,75,90,138,153
1388.jpg,400,225,Apple,249,115,303,169
1388.jpg,400,225,Apple,21,71,61,111
1388.jpg,400,225,Apple,191,1,259,69
1444.jpg,400,225,Apple,51,17,145,111
1444.jpg,400,225,Apple,241,85,288,132
1444.jpg,400,225,Apple,0,40,46,86
3.jpg,400,225,Apple,117,7,215,105
3.jpg,400,225,Apple,17,60,87,130
362.jpg,400,225,Apple,20,7,110,97
362.jpg,400,225,Apple,147,82,229,164
1016.jpg,400,225,Apple,264,118,324,178
1016.jpg,400,225,Apple,137,25,200,88
1016.jpg,400,225,Apple,281,64,322,105
1016.jpg,400,225,Apple,43,102,111,170
1016.jpg,400,225,Apple,231,33,279,81
1910.jpg,400,225,Apple,249,122,318,191
1910.jpg,400,225,Apple,130,65,177,112
1910.jpg,400,225,Apple,209,45,274,110
1910.jpg,400,225,Apple,6,109,54,157
1910.jpg,400,225,Apple,76,4,131,59
1974.jpg,400,225,Apple,246,118,308,180
1974.jpg,400,225,Apple,123,8,186,71
1103.jpg,400,225,Apple,137,51,230,144
1103.jpg,400,225,Apple,280,109,374,203
1510.jpg,400,225,Apple,228,54,334,160
1859.jpg,400,225,Apple,135,1,182,48
1859.jpg,400,225,Apple,12,31,55,74
1859.jpg,400,225,Apple,297,111,342,156
1859.jpg,400,225,Apple,168,55,212,99
1859.jpg,400,225,Apple,275,53,327,105
1859.jpg,400,225,Apple,7,79,54,126
1859.jpg,400,225,Apple,104,103,152,151
343.jpg,400,225,Apple,27,29,69,71
343.jpg,400,225,Apple,211,64,252,105
343.jpg,400,225,Apple,71,18,127,74
343.jpg,400,225,Apple,86,79,139,132
343.jpg,400,225,Apple,255,35,314,94
343.jpg,400,225,Apple,183,5,233,55
1575.jpg,400,225,Apple,280,74,339,133
1454.jpg,400,225,Apple,178,85,233,140
1498.jpg,400,225,Apple,199,32,262,95
1498.jpg,400,225,Apple,286,100,343,157
1498.jpg,400,225,Apple,216,101,265,150
1498.jpg,400,225,Apple,16,95,67,146
1498.jpg,400,225,Apple,141,65,191,115
1498.jpg,400,225,Apple,80,120,136,176
1474.jpg,400,225,Apple,209,104,269,164
1474.jpg,400,225,Apple,291,61,366,136
1474.jpg,400,225,Apple,170,43,210,83
1474.jpg,400,225,Apple,16,53,72,109
1474.jpg,400,225,Apple,126,107,177,158
1851.jpg,400,225,Apple,225,22,305,102
1678.jpg,400,225,Apple,132,71,208,147
1678.jpg,400,225,Apple,235,4,287,56
1146.jpg,400,225,Apple,33,99,85,151
1060.jpg,400,225,Apple,127,68,172,113
1060.jpg,400,225,Apple,30,85,80,135
1060.jpg,400,225,Apple,246,18,294,66
1060.jpg,400,225,Apple,277,100,330,153
1060.jpg,400,225,Apple,18,27,71,80
1060.jpg,400,225,Apple,193,104,233,144
1060.jpg,400,225,Apple,103,4,157,58
356.jpg,400,225,Apple,200,124,271,195
617.jpg,400,225,Apple,97,49,162,114
617.jpg,400,225,Apple,285,15,340,70
617.jpg,400,225,Apple,1,9,59,67
617.jpg,400,225,Apple,3,105,63,165
617.jpg,400,225,Apple,199,106,246,153
617.jpg,400,225,Apple,189,21,240,72
763.jpg,400,225,Apple,107,24,183,100
763.jpg,400,225,Apple,246,6,324,84
1035.jpg,400,225,Apple,76,78,125,127
1035.jpg,400,225,Apple,250,34,290,74
1035.jpg,400,225,Apple,294,16,356,78
1035.jpg,400,225,Apple,5,30,49,74
1520.jpg,400,225,Apple,232,105,273,146
1520.jpg,400,225,Apple,49,5,117,73
1520.jpg,400,225,Apple,274,81,347,154
1520.jpg,400,225,Apple,195,15,255,75
127.jpg,400,225,Apple,125,105,177,157
127.jpg,400,225,Apple,11,86,73,148
127.jpg,400,225,Apple,175,16,247,88
127.jpg,400,225,Apple,64,14,129,79
1137.jpg,400,225,Apple,257,25,371,139
1674.jpg,400,225,Apple,194,59,301,166
214.jpg,400,225,Apple,161,10,229,78
214.jpg,400,225,Apple,94,68,155,129
214.jpg,400,225,Apple,236,45,279,88
214.jpg,400,225,Apple,227,121,295,189
83.jpg,400,225,Apple,184,124,246,186
83.jpg,400,225,Apple,269,87,361,179
83.jpg,400,225,Apple,22,114,77,169
1311.jpg,400,225,Apple,38,49,101,112
1311.jpg,400,225,Apple,187,91,234,138
1311.jpg,400,225,Apple,108,66,152,110
1311.jpg,400,225,Apple,216,42,260,86
1311.jpg,400,225,Apple,274,122,314,162
1311.jpg,400,225,Apple,284,32,341,89
1507.jpg,400,225,Apple,155,17,234,96
1507.jpg,400,225,Apple,58,74,141,157
249.jpg,400,225,Apple,267,50,341,124
249.jpg,400,225,Apple,215,59,259,103
249.jpg,400,225,Apple,22,27,88,93
249.jpg,400,225,Apple,119,107,178,166
249.jpg,400,225,Apple,108,33,151,76
565.jpg,400,225,Apple,52,40,99,87
565.jpg,400,225,Apple,240,108,281,149
565.jpg,400,225,Apple,115,33,170,88
565.jpg,400,225,Apple,292,12,350,70
565.jpg,400,225,Apple,33,96,84,147
565.jpg,400,225,Apple,152,99,200,147
1342.jpg,400,225,Apple,204,124,277,197
1342.jpg,400,225,Apple,130,77,196,143
1342.jpg,400,225,Apple,219,55,272,108
1737.jpg,400,225,Apple,119,63,171,115
1737.jpg,400,225,Apple,217,24,272,79
1737.jpg,400,225,Apple,45,63,95,113
1737.jpg,400,225,Apple,260,89,308,137
1737.jpg,400,225,Apple,24,9,76,61
1737.jpg,400,225,Apple,91,10,137,56
1737.jpg,400,225,Apple,204,105,258,159
866.jpg,400,225,Apple,125,99,212,186
866.jpg,400,225,Apple,72,41,118,87
866.jpg,400,225,Apple,262,3,335,76
1399.jpg,400,225,Apple,123,44,198,119
1625.jpg,400,225,Apple,104,116,156,168
1107.jpg,400,225,Apple,72,107,118,153
1107.jpg,400,225,Apple,263,90,308,135
1107.jpg,400,225,Apple,45,38,100,93
1107.jpg,400,225,Apple,223,26,271,74
1107.jpg,400,225,Apple,143,93,188,138
1107.jpg,400,225,Apple,210,103,257,150
1107.jpg,400,225,Apple,131,16,178,63
577.jpg,400,225,Apple,61,86,110,135
577.jpg,400,225,Apple,173,83,231,141
577.jpg,400,225,Apple,244,15,299,70
577.jpg,400,225,Apple,35,2,93,60
577.jpg,400,225,Apple,107,17,169,79
577.jpg,400,225,Apple,260,74,301,115
1059.jpg,400,225,Apple,64,93,111,140
1059.jpg,400,225,Apple,238,9,289,60
1059.jpg,400,225,Apple,19,59,61,101
1047.jpg,400,225,Apple,30,75,71,116
1238.jpg,400,225,Apple,89,95,129,135
1238.jpg,400,225,Apple,131,4,172,45
1238.jpg,400,225,Apple,152,123,210,181
1238.jpg,400,225,Apple,196,27,256,87
1238.jpg,400,225,Apple,244,108,316,180
1896.jpg,400,225,Apple,129,98,188,157
1896.jpg,400,225,Apple,254,10,310,66
1896.jpg,400,225,Apple,33,67,85,119
1896.jpg,400,225,Apple,224,102,270,148
1896.jpg,400,225,Apple,197,12,250,65
1896.jpg,400,225,Apple,29,4,79,54
624.jpg,400,225,Apple,89,124,194,229
1871.jpg,400,225,Apple,159,63,204,108
1871.jpg,400,225,Apple,281,92,331,142
1871.jpg,400,225,Apple,34,8,85,59
1871.jpg,400,225,Apple,32,120,85,173
1871.jpg,400,225,Apple,95,72,148,125
1871.jpg,400,225,Apple,209,77,262,130
1871.jpg,400,225,Apple,97,13,151,67
1805.jpg,400,225,Apple,114,104,199,189
6.jpg,400,225,Apple,209,102,263,156
6.jpg,400,225,Apple,37,109,77,149
6.jpg,400,225,Apple,283,103,345,165
6.jpg,400,225,Apple,69,29,117,77
6.jpg,400,225,Apple,173,26,237,90
6.jpg,400,225,Apple,245,0,305,60
1424.jpg,400,225,Apple,163,15,212,64
1424.jpg,400,225,Apple,291,7,339,55
1424.jpg,400,225,Apple,224,39,286,101
1424.jpg,400,225,Apple,69,26,131,88
1424.jpg,400,225,Apple,63,111,124,172
1424.jpg,400,225,Apple,151,113,202,164
191.jpg,400,225,Apple,245,111,327,193
191.jpg,400,225,Apple,195,117,238,160
699.jpg,400,225,Apple,44,81,120,157
699.jpg,400,225,Apple,136,28,210,102
699.jpg,400,225,Apple,274,4,342,72
645.jpg,400,225,Apple,157,95,205,143
645.jpg,400,225,Apple,72,48,118,94
645.jpg,400,225,Apple,2,56,52,106
645.jpg,400,225,Apple,287,111,329,153
645.jpg,400,225,Apple,263,11,312,60
645.jpg,400,225,Apple,135,37,176,78
645.jpg,400,225,Apple,75,119,129,173
172.jpg,400,225,Apple,114,100,171,157
172.jpg,400,225,Apple,189,24,260,95
172.jpg,400,225,Apple,52,45,96,89
1373.jpg,400,225,Apple,0,42,55,97
1373.jpg,400,225,Apple,240,99,290,149
1373.jpg,400,225,Apple,125,24,187,86
1725.jpg,400,225,Apple,63,118,120,175
1725.jpg,400,225,Apple,242,19,303,80
1725.jpg,400,225,Apple,198,109,239,150
1725.jpg,400,225,Apple,269,113,328,172
1725.jpg,400,225,Apple,124,110,168,154
1725.jpg,400,225,Apple,155,14,214,73
1920.jpg,400,225,Apple,41,108,113,180
1920.jpg,400,225,Apple,259,60,333,134
1920.jpg,400,225,Apple,146,98,187,139
1920.jpg,400,225,Apple,112,3,196,87
215.jpg,400,225,Apple,79,24,126,71
215.jpg,400,225,Apple,13,4,67,58
215.jpg,400,225,Apple,159,117,232,190
215.jpg,400,225,Apple,253,104,334,185
5.jpg,400,225,Apple,234,110,294,170
1461.jpg,400,225,Apple,33,7,92,66
1461.jpg,400,225,Apple,282,1,328,47
1461.jpg,400,225,Apple,143,116,188,161
1461.jpg,400,225,Apple,45,87,93,135
1461.jpg,400,225,Apple,215,41,266,92
1461.jpg,400,225,Apple,213,112,260,159
1411.jpg,400,225,Apple,222,65,276,119
1411.jpg,400,225,Apple,72,71,152,151
1411.jpg,400,225,Apple,285,40,354,109
1411.jpg,400,225,Apple,167,121,230,184
1360.jpg,400,225,Apple,105,96,155,146
1360.jpg,400,225,Apple,257,20,308,71
1360.jpg,400,225,Apple,47,62,89,104
1360.jpg,400,225,Apple,150,48,194,92
1360.jpg,400,225,Apple,210,92,253,135
1360.jpg,400,225,Apple,254,97,304,147
1360.jpg,400,225,Apple,90,34,135,79
1375.jpg,400,225,Apple,82,115,154,187
1957.jpg,400,225,Apple,100,91,141,132
1957.jpg,400,225,Apple,16,43,60,87
1957.jpg,400,225,Apple,206,106,257,157
1957.jpg,400,225,Apple,239,17,294,72
1957.jpg,400,225,Apple,68,34,122,88
1957.jpg,400,225,Apple,290,104,343,157
1957.jpg,400,225,Apple,178,53,230,105
1785.jpg,400,225,Apple,168,106,252,190
1785.jpg,400,225,Apple,6,4,78,76
1785.jpg,400,225,Apple,267,41,340,114
1785.jpg,400,225,Apple,167,16,248,97
937.jpg,400,225,Apple,257,92,345,180
937.jpg,400,225,Apple,1,29,44,72
1134.jpg,400,225,Apple,149,19,229,99
935.jpg,400,225,Apple,20,108,73,161
935.jpg,400,225,Apple,290,57,354,121
351.jpg,400,225,Apple,168,87,224,143
351.jpg,400,225,Apple,11,97,59,145
351.jpg,400,225,Apple,260,89,312,141
351.jpg,400,225,Apple,267,30,317,80
468.jpg,400,225,Apple,140,120,219,199
468.jpg,400,225,Apple,239,83,326,170
1592.jpg,400,225,Apple,257,32,312,87
1592.jpg,400,225,Apple,19,87,74,142
1592.jpg,400,225,Apple,3,7,63,67
1592.jpg,400,225,Apple,147,83,190,126
1592.jpg,400,225,Apple,206,120,253,167
1592.jpg,400,225,Apple,176,36,216,76
1030.jpg,400,225,Apple,220,60,272,112
1030.jpg,400,225,Apple,89,109,130,150
1030.jpg,400,225,Apple,28,31,88,91
1030.jpg,400,225,Apple,143,102,201,160
1030.jpg,400,225,Apple,292,0,357,65
1030.jpg,400,225,Apple,171,35,213,77
1151.jpg,400,225,Apple,56,31,99,74
1151.jpg,400,225,Apple,252,1,305,54
1151.jpg,400,225,Apple,217,91,264,138
1151.jpg,400,225,Apple,171,116,216,161
1151.jpg,400,225,Apple,297,72,345,120
1151.jpg,400,225,Apple,155,30,209,84
1151.jpg,400,225,Apple,46,111,86,151
255.jpg,400,225,Apple,255,93,298,136
255.jpg,400,225,Apple,23,122,92,191
255.jpg,400,225,Apple,158,12,202,56
255.jpg,400,225,Apple,9,27,83,101
255.jpg,400,225,Apple,160,119,229,188
1564.jpg,400,225,Apple,69,63,125,119
1564.jpg,400,225,Apple,274,25,358,109
1564.jpg,400,225,Apple,133,29,186,82
1564.jpg,400,225,Apple,219,123,286,190
490.jpg,400,225,Apple,194,121,248,175
490.jpg,400,225,Apple,103,99,154,150
490.jpg,400,225,Apple,184,75,224,115
490.jpg,400,225,Apple,225,45,269,89
490.jpg,400,225,Apple,175,27,222,74
490.jpg,400,225,Apple,88,17,139,68
490.jpg,400,225,Apple,280,32,333,85
395.jpg,400,225,Apple,106,65,147,106
519.jpg,400,225,Apple,120,64,160,104
519.jpg,400,225,Apple,5,27,74,96
519.jpg,400,225,Apple,292,91,362,161
519.jpg,400,225,Apple,206,109,246,149
519.jpg,400,225,Apple,288,30,339,81
981.jpg,400,225,Apple,81,41,145,105
981.jpg,400,225,Apple,256,98,328,170
981.jpg,400,225,Apple,160,106,218,164
1378.jpg,400,225,Apple,253,45,307,99
1378.jpg,400,225,Apple,13,53,77,117
1378.jpg,400,225,Apple,181,43,222,84
1378.jpg,400,225,Apple,233,101,298,166
1378.jpg,400,225,Apple,80,116,123,159
1378.jpg,400,225,Apple,99,26,161,88
198.jpg,400,225,Apple,50,91,105,146
198.jpg,400,225,Apple,163,80,222,139
198.jpg,400,225,Apple,267,90,332,155
198.jpg,400,225,Apple,212,12,276,76
198.jpg,400,225,Apple,157,16,204,63
198.jpg,400,225,Apple,51,16,101,66
211.jpg,400,225,Apple,241,0,304,63
211.jpg,400,225,Apple,73,3,164,94
415.jpg,400,225,Apple,263,86,337,160
415.jpg,400,225,Apple,163,80,222,139
415.jpg,400,225,Apple,17,94,71,148
415.jpg,400,225,Apple,116,109,156,149
415.jpg,400,225,Apple,140,28,180,68
1230.jpg,400,225,Apple,138,77,187,126
531.jpg,400,225,Apple,177,48,273,144
773.jpg,400,225,Apple,85,120,164,199
773.jpg,400,225,Apple,172,8,257,93
773.jpg,400,225,Apple,43,3,115,75
956.jpg,400,225,Apple,3,16,72,85
956.jpg,400,225,Apple,192,8,262,78
1632.jpg,400,225,Apple,19,58,65,104
1632.jpg,400,225,Apple,227,26,267,66
1632.jpg,400,225,Apple,31,10,72,51
1632.jpg,400,225,Apple,124,52,175,103
1632.jpg,400,225,Apple,72,119,128,175
277.jpg,400,225,Apple,181,107,239,165
277.jpg,400,225,Apple,264,29,325,90
277.jpg,400,225,Apple,250,113,315,178
277.jpg,400,225,Apple,45,40,101,96
277.jpg,400,225,Apple,124,24,197,97
1371.jpg,400,225,Apple,269,69,337,137
1371.jpg,400,225,Apple,13,76,75,138
1371.jpg,400,225,Apple,189,25,263,99
1371.jpg,400,225,Apple,102,60,148,106
1371.jpg,400,225,Apple,58,4,113,59
314.jpg,400,225,Apple,13,99,101,187
314.jpg,400,225,Apple,274,48,315,89
346.jpg,400,225,Apple,218,28,284,94
346.jpg,400,225,Apple,285,123,325,163
346.jpg,400,225,Apple,86,66,140,120
346.jpg,400,225,Apple,193,118,268,193
346.jpg,400,225,Apple,6,47,70,111
1450.jpg,400,225,Apple,68,64,132,128
1450.jpg,400,225,Apple,261,40,333,112
410.jpg,400,225,Apple,38,1,127,90
410.jpg,400,225,Apple,206,109,301,204
1097.jpg,400,225,Apple,102,99,143,140
1097.jpg,400,225,Apple,25,22,79,76
1097.jpg,400,225,Apple,194,89,245,140
1097.jpg,400,225,Apple,130,16,196,82
1097.jpg,400,225,Apple,274,124,347,197
1862.jpg,400,225,Apple,70,73,134,137
1862.jpg,400,225,Apple,238,43,316,121
1862.jpg,400,225,Apple,121,13,161,53
1862.jpg,400,225,Apple,172,122,247,197
879.jpg,400,225,Apple,66,47,115,96
879.jpg,400,225,Apple,157,57,220,120
879.jpg,400,225,Apple,65,99,120,154
879.jpg,400,225,Apple,259,56,311,108
879.jpg,400,225,Apple,6,94,58,146
879.jpg,400,225,Apple,243,117,299,173
546.jpg,400,225,Apple,49,48,96,95
546.jpg,400,225,Apple,120,97,170,147
546.jpg,400,225,Apple,241,88,302,149
546.jpg,400,225,Apple,298,3,343,48
546.jpg,400,225,Apple,106,42,158,94
546.jpg,400,225,Apple,210,3,272,65
889.jpg,400,225,Apple,178,97,223,142
889.jpg,400,225,Apple,17,14,76,73
43.jpg,400,225,Apple,75,19,140,84
43.jpg,400,225,Apple,165,51,215,101
43.jpg,400,225,Apple,220,109,274,163
43.jpg,400,225,Apple,21,32,67,78
43.jpg,400,225,Apple,13,87,76,150
43.jpg,400,225,Apple,278,40,340,102
1158.jpg,400,225,Apple,139,62,208,131
1158.jpg,400,225,Apple,49,0,96,47
1158.jpg,400,225,Apple,277,110,342,175
1158.jpg,400,225,Apple,24,116,66,158
120.jpg,400,225,Apple,57,110,111,164
120.jpg,400,225,Apple,220,82,291,153
120.jpg,400,225,Apple,123,10,165,52
120.jpg,400,225,Apple,21,57,71,107
120.jpg,400,225,Apple,245,11,303,69
885.jpg,400,225,Apple,30,53,79,102
885.jpg,400,225,Apple,281,97,325,141
885.jpg,400,225,Apple,234,45,276,87
885.jpg,400,225,Apple,15,7,58,50
885.jpg,400,225,Apple,158,39,202,83
885.jpg,400,225,Apple,125,97,166,138
885.jpg,400,225,Apple,100,51,144,95
1288.jpg,400,225,Apple,139,96,208,165
1288.jpg,400,225,Apple,81,7,130,56
1288.jpg,400,225,Apple,211,70,252,111
1288.jpg,400,225,Apple,264,71,337,144
332.jpg,400,225,Apple,107,53,188,134
100.jpg,400,225,Apple,61,68,114,121
100.jpg,400,225,Apple,297,49,345,97
100.jpg,400,225,Apple,134,92,199,157
100.jpg,400,225,Apple,224,74,276,126
100.jpg,400,225,Apple,145,10,204,69
100.jpg,400,225,Apple,75,13,121,59
126.jpg,400,225,Apple,41,67,98,124
126.jpg,400,225,Apple,240,46,334,140
126.jpg,400,225,Apple,139,86,209,156
1966.jpg,400,225,Apple,292,55,384,147
1966.jpg,400,225,Apple,138,55,198,115
1966.jpg,400,225,Apple,46,55,130,139
1552.jpg,400,225,Apple,54,26,104,76
1552.jpg,400,225,Apple,218,86,295,163
1552.jpg,400,225,Apple,298,86,392,180
1522.jpg,400,225,Apple,25,17,71,63
149.jpg,400,225,Apple,195,27,237,69
149.jpg,400,225,Apple,42,88,84,130
149.jpg,400,225,Apple,45,10,106,71
149.jpg,400,225,Apple,266,40,306,80
149.jpg,400,225,Apple,137,103,197,163
149.jpg,400,225,Apple,224,104,264,144
394.jpg,400,225,Apple,284,112,331,159
394.jpg,400,225,Apple,177,53,220,96
394.jpg,400,225,Apple,40,44,80,84
394.jpg,400,225,Apple,95,92,140,137
394.jpg,400,225,Apple,161,120,212,171
394.jpg,400,225,Apple,20,117,72,169
394.jpg,400,225,Apple,94,4,143,53
1456.jpg,400,225,Apple,160,47,202,89
1456.jpg,400,225,Apple,55,85,104,134
1456.jpg,400,225,Apple,223,108,277,162
1456.jpg,400,225,Apple,160,90,205,135
1456.jpg,400,225,Apple,217,17,258,58
1456.jpg,400,225,Apple,280,75,328,123
431.jpg,400,225,Apple,1,100,61,160
431.jpg,400,225,Apple,66,74,121,129
431.jpg,400,225,Apple,129,60,209,140
1259.jpg,400,225,Apple,188,57,282,151
1259.jpg,400,225,Apple,93,30,139,76
1259.jpg,400,225,Apple,12,13,69,70
936.jpg,400,225,Apple,202,92,280,170
936.jpg,400,225,Apple,3,21,48,66
936.jpg,400,225,Apple,279,23,333,77
936.jpg,400,225,Apple,77,95,149,167
752.jpg,400,225,Apple,111,100,153,142
752.jpg,400,225,Apple,9,2,80,73
752.jpg,400,225,Apple,244,38,302,96
752.jpg,400,225,Apple,21,98,91,168
752.jpg,400,225,Apple,166,95,212,141
358.jpg,400,225,Apple,269,103,329,163
358.jpg,400,225,Apple,161,118,227,184
557.jpg,400,225,Apple,221,0,307,86
557.jpg,400,225,Apple,10,10,63,63
